ID,Emotion,Text,Lable
Sess06_script01_M010,surprise,아니 그게 아니라 아이 갑자기 아 갑자기 그러니까 당황해서 그렇지 응? ,1
Sess06_script04_M016,angry,야 너 내가 망가지는 걸 바래? 어? 내 인생 바닥으로 떨어지길 원하냐고. ,2
Sess06_impro04_M001,neutral,아예 부르셨습니까?,4
Sess06_script05_M001,neutral,네 안녕하세요.,4
Sess06_script02_M022,neutral,아이 됐고.,4
Sess06_script04_M005,fear,어. 아 씨 죽었으면 어떡하지? 씨 아이 난 난 술도 마셨는데 신고 해야 돼? 아냐 아니야 근데 그러면 나중에 일이 더 커질지도 몰라. 아. ,0
Sess06_impro03_M009,angry, 엄마 내 말 안 들었지?,2
Sess06_script01_M032,happy, 여진아. 와 진짜 사랑한다. 진짜 정말 사랑해. ,5
Sess06_script02_M017,surprise, 와 나 심장 뛰는 거 봐. 와 나 미칠 거 같애 진짜. 여 와.,1
Sess06_script03_M004,happy,아이 모를 수도 있지 뭐. 그 뭐 대수인가? 야야 이거 진짜 웃기다 이거. ,5
Sess06_impro02_M013,neutral,무시하는게 아니라 이 음식에 대한 정확한 평을 하는 거에요. 맛이 없어서요. ,4
Sess06_script02_M001,neutral,로또 추첨 방송 기다린다. 로또 대박. 로또대박,4
Sess06_impro04_M006,surprise,아뇨 부장님. 그 아니 아니 추가 비용 발생해가지고 징계위원회 생기면 그 누가 누가 몇 명이나 좀 성 성하겠어요. 아니 그 이번에 열리면 저 감봉 당하고 완전 그냥 나가라는 건데 예? 아이 왜 그러십니까? 예.,1
Sess06_impro03_M008,angry,엄마 내말 듣고 있어?,2
Sess06_script01_M012,neutral,아이 농담이지. 사실 내 꿈은 말야.,4
Sess06_script04_M007,surprise,아이씨 . 깜짝. 아 뭐 뭐야 어떻게 됐어. 죽었어?,1
Sess06_script06_M016,neutral,어어어 예 그거 한 번 해봐요 거 어? 춤 추면서 응?,4
Sess06_impro01_M009,neutral,아이 됐어 손 봐봐 어 좀 따끔할거야. 어?,4
Sess06_script01_M004,neutral, 어 글쎄 열심히 일해서 그냥 지금 일 하고있는 중국집 주인 되는 거?,4
Sess06_script03_M006,neutral,아 뭔데. 한참 재밌게 보고 있는데. ,4
Sess06_script04_M032,angry, 이미 늦었어 씨. ,2
Sess06_script01_M027,surprise,아니 무슨 소리야,1
Sess06_script04_M001,surprise,지금 지금 사람 친 거야? 지 지금 사람 친 거 맞지 어? 어? 맞지? ,1
Sess06_impro02_M002,neutral,그니까 아니 그 매운맛 강하게 한 거 말고 이거 그 오일 예 어떻게 했냐고요.,4
Sess06_script03_M013,angry, 아이 그러니까 그 저번에 그 가슴 아프다 할 때 병원 가라니까. 왜 그 동안 안 간 건데 왜? 어?,2
Sess06_script04_M023,angry,그러니까 너도 똑바로 들어. ,2
Sess06_script03_M007,neutral,이게 뭐야? 집 앞 마트는 남편 뭐야 라면하고 뭐 생필품이 싸고 반찬가게는 옆 동네에 시장이 괜찮고 야 이거 뭔데 날 줘?,4
Sess06_impro04_M011,angry,저 혼자 못 죽어요. 이거 그 부장님이 저한테 처음 프로젝트 맡았을 때 했던 얘기에요. 예? 그래 알았어요. 부장님 저 징계위원회 갈게요. 예? 가서 어떻게 되는지 똑똑히 보자고.,2
Sess06_script04_M003,angry,아 이 씨 괜히 운전해서 이씨.,2
Sess06_script03_M024,sad,그만하고 미숙아 진짜 내가 잘못했어. 어? 아 내가 잘못했어. 제발 살아. 어? 제발 살아줘 제발. ,3
Sess06_impro03_M006,angry,하 아우 김 부장 씨. ,2
Sess06_script03_M010,surprise, 아이 장난이지? 어? 야 지금 농담하는 거지? 야 그럼 지금이라도 빨리 병원 가자.,1
Sess06_impro01_M011,neutral,살살.,4
Sess06_script03_M009,surprise,아이 지금 뭔 소리 하는 거야? 어? 어이 농담이지?,1
Sess06_script02_M006,angry,아 지금 하고 있으니까 끝나고 끝나고 준다고,2
Sess06_script03_M008,surprise,뭐?,1
Sess06_impro01_M007,neutral,그 내가 어떻게 알아. 어? 아니 원래 그 유명한 그 그 셰프들도 그 뭐냐 어 집에만 가면은 그리고 라면 먹고 막 그러는 거야. 어 빨리 약상자 어딨어? 가져와 약 발라줄게.,4
Sess06_script01_M022,sad,어? 그치? 웃기지. 아 이런 선물 받으니까 어이가 없지? ,3
Sess06_script05_M012,neutral,아니요. 기본이 부족해서 싫고 이 뜻은 그 심사위원 모두 공감했습니다. 제가 말씀드리면 소은씨는 발전하는게 아니라 퇴보하게 될 거니까 발전이란 바탕이 있어야 높아지는데 잔인한 이야기지만 소은씨는 바탕이 부족해요. 작성 후 읽어는 보셨나요? 페이지 하나 하나마다 오타가 하나씩은 있었습니다. 그리고,4
Sess06_script05_M013,neutral, 이번 장기 프로젝트의 핵심이 뭐죠?,4
Sess06_script04_M030,angry, 야 뭘 어떡해. 이왕 이렇게 된 거 확실히 해야지.,2
Sess06_script03_M017,surprise, 뭐? 아니 뭐 당신 어릴 적에 뭐 사고로 돌아가셨다매. 어? 아니 아니 나 속인 거야?,1
Sess06_script01_M016,neutral,야 방금 전에 한 말은 뭔데.,4
Sess06_script04_M021,angry,날 지금 망가뜨리려고 작정했잖아. 우리 미래가 중요해? 너 입만 뻥끗해봐 너 똑같이 만들어줄테니까.,2
Sess06_script02_M026,neutral,1억? 1억. 그래 콜. 야 돈 찾으면 내가 그럼 바로 현금으로 줄게.,4
Sess06_script02_M020,happy, 그럼 그럼 믿지 진짜 이씨 .,5
Sess06_impro02_M018,angry,오케이. 결 해결했네요. 예? 아 그래요 나오시지 마세요. 나오시지 마시고 제가 한마디 충고하잖아요? 이 짬뽕을 만든다고 생각하지 말고 요리를 만든다고 생각하세요. 그깟 알량한 자존심 부리지 마시고 예? 맛있는 요리를 만들라고요.,2
Sess06_impro01_M004,surprise,어.,1
Sess06_script06_M019,angry,에? 아니 지금 무슨 말을 그렇게 하는 거에요? 거 신성한 면접실에서? ,2
Sess06_script06_M005,neutral,뭐 그럴 수도 있죠. 근데 유진씨는 취미가 뭐에요?,4
Sess06_script01_M026,surprise,뭐? 야 갑자기 왜 그래?,1
Sess06_impro02_M014,neutral, 왜 그렇게 열을 내시지. 예?,4
Sess06_script02_M015,surprise, 아이 이거 어쩌면 좋냐?,1
Sess06_script04_M031,angry, 완전히 끝장 내야지. ,2
Sess06_script02_M005,neutral,야 이거 10분이면 끝나. 좀만 기달려 그냥. ,4
Sess06_script06_M003,neutral,집안사정으로네 잘 알겠고요. 학점은 꽤 높군요. 전공지식도 풍부하고 대학원까지 나왔으니 뭐 이 분야에 대해선 많이 아실 거 같네요.,4
Sess06_impro03_M007,angry,아 김 부장 그 나한테만 뭐라 맨날 뭐라한다. 어?,2
Sess06_script01_M017,neutral, 유진아.,4
Sess06_impro04_M013,angry,왜 그러오해는 오해같은 소리하시네. 예? 저 혼자 안 죽습니다. 그럼 징계위원회에서 봅시다. ,2
Sess06_script03_M005,happy, 어.,5
Sess06_impro02_M001,neutral, 이 짬뽕 어떻게 만든 거예요?,4
Sess06_script03_M023,angry,도대체 무슨 소릴 하고 있는 거야. ,2
Sess06_impro03_M014,angry, 근데 왜 난 맨날 쓴맛 이상한맛만 있는 건데. ,2
Sess06_script01_M018,neutral, 유진아. 이거 봐봐. 널 위해서 선물을 준비했어.,4
Sess06_script05_M007,neutral, 글쎄요. 그건 아쉬움이라기보단 궁금증이겠죠. 아니면 도대체 날 이렇게 엿먹인게 누굴까 하는 그런 질투정도? 그렇게 해석되네요.,4
Sess06_script02_M012,surprise, 야 다 다섯개 야 어떡해 야 어떡해.,1
Sess06_script03_M022,sad,미숙아.,3
Sess06_impro03_M017,neutral, 예. ,4
Sess06_script01_M014,neutral, 하여튼 먹을것만 아휴. 아 어쨌든 아이 둘 낳아서,4
Sess06_impro03_M001,neutral,다녀왔습니다.,4
Sess06_script04_M013,angry,데려가야지아니 우리 술 마셨잖아. ,2
Sess06_script05_M010,neutral,발전. 아 어디까지 돼야 발전일까요. 아이디어를 내는 족족 최 채택되면 그게 발전일까요? 아니면 회사에서 무조건 인정해주면 그게 발전일까요?,4
Sess06_script04_M011,angry,씨 그럼 뭔데. 그럼 뭐냐고 뭔데? 아 씨 사람을 쳤는데 사람이 없어졌대매,2
Sess06_script01_M009,surprise, 야 씨 야 뭐 그렇게 크게 말해. 부끄럽게 ,1
Sess06_script02_M002,angry,야. 아니 친오빠한테 오지고 지리고?,2
Sess06_script01_M013,neutral,음 바다야 바다. 그 제주도 서귀포에 풍경 좋은 곳이 많거든 그 쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 펜션 짓고 사는 거야. 마당에서는. 바베큐도,4
Sess06_script02_M016,happy, 로또 1등. 로또 1등. 와 1등 야 이거 대박 아 어떡해 오빠 어떡해 어떡해 어떡해야 이거 이 야 야 야 야 야 나 좀 꼬집어 봐. 야 야 야 꼬집어줄게 야 미쳤다 이거. 야 야 야 거 제대로 꼬집어 이 꼬지 이게 알 수 없으니까 빨랑. 와 이거. ,5
Sess06_script01_M005,neutral,뭔데?,4
Sess06_script06_M020,angry,하 나 아 그럼 나가 어? 당신 말고도 여기 지원자 많으니까.,2
Sess06_impro02_M009,neutral, 알겠어요. 그러면 탕수육 얘기를 한번 해봅시다. 예? 탕수육 가격이 너무 비싸다 생각하지 않아요? 맛에 비해. 이게 탕수육을 만든 건지 아님 그냥 돼지 돼지고기에다가 밀가루 묻혀가지고 어? 튀긴 건지 이게 간만 비슷하고 맛이 없잖아요.,4
Sess06_script02_M018,neutral,잠깐 성희야. 이 사실 누구한테도 말하면 안된다?,4
Sess06_script06_M004,neutral,근데 이게 장점이라면 장점이고 단점이라면 단점이에요. 응? 지방대 이공계 출신에 더군다나 대학원을 나왔으니 나이도 많고 경력은 회사생활 딸랑 3개월 빼고는 전무하고. ,4
Sess06_script01_M020,neutral,다섯음 총 100개. ,4
Sess06_impro04_M002,neutral,매우 좋습니다. 예.,4
Sess06_script03_M002,happy,아이 웃기잖아. 야 저거 봐봐 저거 아 야이 야 근데 바나나 맛있다? 이거 어디서 산 거야?,5
Sess07_script02_F017,sad,아냐. 어차피 안되는 일인데 뭐. 어차피 살 수도 없는데 실나같은 목숨 붙잡아두고 본인도 힘들고 주위 사람도 힘들고.,3
Sess07_script03_F005,neutral,됐고 오빠는 내 꿈 안 궁금해?,4
Sess07_script01_F011,surprise, 어 지 진짜? 진짜? ,1
Sess07_script03_F015,angry,아 뭐야. ,2
Sess07_impro03_F014,neutral,응.,4
Sess07_impro03_F016,neutral, 왜 이래 흥분 그만하고. 일단 희대 씨가 진행한 프로젝트잖아. 그니까 희대 씨가 책임져야지 안 그래?,4
Sess07_impro04_F018,neutral, 아 왜.,4
Sess07_impro03_F030,neutral, 아냐 아냐 이럴 때가 아니지 아 전무님. 음 네 전무님 어 지금 어디세요? 네 아 그게 아니라 희대 씨가 이중장부에 대해서 알고 있더라고요.,4
Sess07_impro02_F009,neutral,어?,4
Sess07_script02_F011,sad,6개월.,3
Sess07_script01_F005,angry,웃기고 앉아있네됐고 나 드라마 봐야 되니까 꺼져.,2
Sess07_impro01_F019,angry,제가 뭐 어리고 그래서 아는데요. 그래도 이건 아니죠. 뭐 제가 뭐 요리하는 거마다 다 시비걸면 저 곤란하죠. 이러면요.,2
Sess07_impro04_F003,neutral,한솔이 지금 지쳐서 자.,4
Sess07_impro04_F010,neutral,으응.,4
Sess07_script03_F003,neutral,아 빨리. ,4
Sess07_impro01_F021,angry,잠깐잠깐 잠깐 지금 샘나서 그러시는 거죠?,2
Sess07_impro02_F005,neutral,왜 다 맞춰버렸어?,4
Sess07_script03_F008,neutral,내 꿈은.,4
Sess07_impro01_F030,angry,그렇게아 나도 알아요. 당신 수상경력 쭈르륵 있는 거.,2
Sess07_script03_F011,neutral,아 나랑 같이 살려면 꿈이 있어야 되는 거 아냐? ,4
Sess07_impro02_F038,neutral,어.,4
Sess07_script05_F016,fear, 아 알았어.,0
Sess07_script04_F005,neutral,아 웃자고 한 얘기죠. 근데 그 아이디어라는게 뭐에요?,4
Sess07_script04_F010,angry,알겠습니다. 그럼 하나만 묻고 싶네요. 제 아이디어는 왜 발탁이 안 된 거죠? 남의 아이디어가 더 뛰어나서 그랬다 이런 식의 뻔한 답변은 안 해주실 거라 믿습니다.,2
Sess07_script02_F010,sad,글쎄?,3
Sess07_impro02_F035,neutral,아들. 됐고 맛있는 거 먹으면서 기분이나 풀자.,4
Sess07_impro04_F022,neutral,어.,4
Sess07_script05_F021,fear, 지섭씨 제발.,0
Sess07_script05_F019,surprise,살아있나봐. 어떡해 어떡해. ,1
Sess07_impro04_F025,happy, 옛날? 나도 가끔 그 생각해.,5
Sess07_script06_F019,angry,아이 원래 면접을 이런 식으로 보십니까?,2
Sess07_script05_F010,fear,자기야 무섭게 진짜 왜 그래. ,0
Sess07_impro04_F038,happy, 그래?,5
Sess07_impro03_F007,neutral,응.,4
Sess07_script05_F011,fear,아 이건 사람이면 사람을 이러면 안 되는 거잖아. 당신 이런 사람 아니잖아. 왜 이러는 건데.,0
Sess07_script02_F008,sad,악성이래. 이미 왼쪽에 70프로 정도 퍼져있고 정확한 건 가슴을 열어봐야 알겠지만 림프절과 늑막에까지 전이가 됐대. ,3
Sess07_script04_F011,neutral,저를 발전시키고 싶으니까요.,4
Sess07_script04_F012,angry,너무 공격적으로 생각하시는 거 아닌가요? 저도 고민하고 심사숙고해서 낸 아이디어인데 뭐가 문제였는지 뭐가 부족했는지 물어볼 수 있지 않나요?,2
Sess07_impro02_F025,angry, 하나 몰라 내가.,2
Sess07_impro04_F031,neutral,내가 죽을까 봐 그렇게 걱정돼?,4
Sess07_impro02_F013,neutral,어 아들.,4
Sess07_impro01_F007,neutral,네.,4
Sess07_impro02_F001,neutral,아들 왔어? 왔는데 말도 안 해.,4
Sess07_script04_F014,angry,아니 아니 지금 오타 때문에 아이디어를 탈락 시켰다구요? 가장 좋은 아이디어를 오타 때문에?,2
Sess07_script05_F017,surprise, 지 지섭씨 저기 저기.,1
Sess07_impro02_F018,neutral,우리 아들? 잘 나진 않았지.,4
Sess07_script04_F013,angry,개인적인 감정인가요?,2
Sess07_impro04_F008,neutral,어?,4
Sess07_script03_F022,surprise, 젓가락 100개? 근데 이걸 날 왜 줘?,1
Sess07_impro04_F001,neutral,왔어?,4
Sess07_impro02_F024,angry,엄마가 술처먹고 지랄하지 말라했지 현서한테.,2
Sess07_impro04_F015,neutral,으이그 약상자가 어딨는지도 몰라요. 됐어 됐어. 뭐 이 정도 가지고 그래 칫.,4
Sess07_impro04_F033,neutral,아이 희대씨.,4
Sess07_script05_F015,fear,지섭씨 무서워. ,0
Sess07_impro02_F036,neutral,닭볶음탕 한다니까. 닭볶음탕우리 아들 젤로 좋아하는 거잖아.,4
Sess07_impro03_F020,neutral,근데희대 씨가 썼다는게 아니라 희대 씨 팀에서 썼다고. 회사방침이 그래서 그랬다니까.,4
Sess07_impro04_F044,neutral,그리고 관에 묻힐거야.,4
Sess07_impro04_F039,neutral,응.,4
Sess07_script03_F018,neutral,됐어.,4
Sess07_impro02_F040,neutral,응.,4
Sess07_impro01_F029,angry,그 놈의 자랑질 자랑질 지겨워 죽겠어. 지겨워 지겨워 지겨워.,2
Sess07_script01_F007,angry,헐 아 그냥 인터넷에 나중에 검색 하라고.,2
Sess07_script03_F030,neutral,자. 오빠는 젓가락 줬지만 나는 좋은 거 줄게.,4
Sess07_script05_F012,fear,원하냐고지섭씨 사람 목숨이 달린 거잖아. 일단 찾아보자. 어? 혹시 모르니까 경찰에 신고도 해보고 내가 전화할게.,0
Sess07_impro04_F037,happy,치아 ,5
Sess07_impro02_F019,neutral,아이 막 잘 나진 않았지만 못 나지도 않았어 솔직히.,4
Sess07_impro04_F023,neutral,응.,4
Sess07_script01_F019,happy,걱정마 나 오빠 동생이야 몰라? 나 못믿어?,5
Sess07_script04_F003,neutral,조금 섭섭해서 찾아왔어요. 이번 환경단체 프로젝트에서 저를 빼고 다른 분하고 파트너 짜셨다면서요?,4
Sess07_script01_F020,happy,오빠아아. 아 내가 오빠 잘 될 줄 알았다니까. ,5
Sess07_script04_F002,neutral,회의 시작 전이죠?,4
Sess07_script06_F015,surprise,예? 설마 ,1
Sess07_script01_F016,happy,제대로 꼬집어야 꿈인지 아닌지 알 수 있지.,5
Sess07_impro02_F029,neutral,서른이지.,4
Sess07_impro02_F002,neutral,오 우리 아들 이상하네. 왜 이렇게 저기압이야.,4
Sess07_impro01_F001,neutral,짬뽕이요?,4
Sess07_impro03_F003,neutral, 요즘 팀 분위기는 어때요?,4
Sess07_impro04_F012,neutral,내 손? 아 이거? 아까 좀 요리하다 좀 다쳤어.,4
Sess07_script02_F009,sad,이미 늦었어. ,3
Sess07_impro04_F032,happy,참.,5
Sess07_impro01_F035,neutral,그래요.,4
Sess07_impro03_F024,surprise, 희대 씨가 그걸 어 어떻게 알?,1
Sess07_script05_F018,surprise,저 저 저 앞에 사람 우리가 친 사람이 지나가고 있잖아.,1
Sess07_impro04_F013,neutral,아유 됐어 뭘 봐.,4
Sess07_impro04_F034,neutral,저 사랑해요?,4
Sess07_impro04_F011,neutral,왜?,4
Sess07_impro04_F005,neutral,재롱잔치하고 피곤한가 봐. 생일파티도 갔다 오고.,4
